Time,Race,Gender,Body_Size,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Spectacles,Age_Range,Washer_No,Dryer_No,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,Date,tempmax,tempmin,humidity,description,icon
16:06:01,chinese,male,thin,no,no_kids,big,white,formal,grey,short_sleeve,grey,long,clothes,no,-0.721650642358829,1.3337816529336473,0.4836470092667311,1.2815350967478387,0.8738183131849746,0.0,-1.4461505180596972,0.15260058534997262,-1.2484397436426835,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
16:06:01,chinese,female,fat,no,no_kids,big,grey,casual,grey,longsleeve,blue,long,clothes,no,0.05082642286680361,-0.44163485679500086,0.4836470092667311,0.023015411302832463,-0.3066551490904681,-0.01056691864754693,-1.50149545094147,0.9315950916238095,0.004265365747005315,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
16:11:32,malay,female,thin,yes,baby,big,white,casual,blue,short_sleeve,black,long,blankets,no,-0.97914299743404,-0.44163485679500086,0.4836470092667311,-1.3753397947471744,1.464055044322696,1.6200444047186184,-1.8813501997766016,0.82162119940019,-1.2484397436426835,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
16:33:34,malay,female,moderate,no,no_kids,big,green,traditional,blue,longsleeve,blue,long,clothes,yes,0.1366572078918739,-0.44163485679500086,-1.3159697694001764,-1.7249285962596763,-0.8968918802281894,-1.1752892924805223,-1.5267377621641138,1.0541592342799777,0.004265365747005315,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
17:31:48,malay,female,moderate,yes,toddler,big,white,casual,red,short_sleeve,blue_jeans,long,clothes,no,0.1366572078918739,1.3337816529336473,1.383455398600185,-0.5363266711171704,0.28358158204725326,-0.01056691864754693,-1.8593754607482127,0.10856704766003133,0.004265365747005315,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
17:31:48,malay,male,fat,no,no_kids,big,blue,formal,black,short_sleeve,white,long,clothes,no,0.8233034880924363,0.44607339806932317,0.4836470092667311,0.3726042128153342,-1.4871286113659108,1.3870999299520235,-1.81318598807377,0.2309879044502387,-1.2484397436426835,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
19:47:39,chinese,female,thin,no,no_kids,small,white,casual,green,short_sleeve,black,long,clothes,no,-0.8074814273838994,1.3337816529336473,-1.3159697694001764,-0.7460799520246714,1.464055044322696,0.22237755611904814,-1.4172106410180625,0.792015752382094,0.004265365747005315,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
19:55:14,chinese,male,moderate,no,no_kids,big,blue,formal,white,short_sleeve,black,long,clothes,no,0.737472703067366,-1.3293431116593248,0.4836470092667311,-1.1655865138396735,0.8738183131849746,-0.243511393414142,-1.4948078776447138,0.18189259453617304,-1.2484397436426835,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
20:08:58,chinese,male,moderate,yes,no_kids,big,red,casual,white,short_sleeve,blue_jeans,long,clothes,no,-0.4641582872836182,0.44607339806932317,-1.3159697694001764,-1.445257555049675,-1.4871286113659108,-0.7094003429473321,-1.3237408118489995,1.0558657291422846,0.004265365747005315,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
20:39:42,foreigner,male,thin,no,no_kids,big,brown,casual,red,short_sleeve,grey,long,clothes,no,0.0,1.3337816529336473,0.4836470092667311,0.023015411302832463,0.8738183131849746,-0.47645586818073704,-1.6177547385415747,0.6931445246906481,0.004265365747005315,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
21:18:54,foreigner,female,thin,yes,young,big,blue,casual,black,short_sleeve,black,long,clothes,no,-0.03500436215826669,-1.3293431116593248,0.4836470092667311,-1.7249285962596763,-0.8968918802281894,1.3870999299520235,-1.645280593679956,0.2612132618468218,0.004265365747005315,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
21:51:00,malay,female,moderate,yes,toddler,big,red,casual,blue,longsleeve,black,long,clothes,no,0.0,-0.44163485679500086,-1.3159697694001764,1.2815350967478387,0.28358158204725326,0.9212109804188333,-1.8363129440173658,0.2964735253675556,0.004265365747005315,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
22:31:34,indian,female,fat,yes,young,big,red,casual,purple,short_sleeve,blue,long,clothes,no,0.05082642286680361,-0.44163485679500086,1.383455398600185,1.2116173364453384,-0.8968918802281894,0.9212109804188333,-1.9211667972535602,0.9913413175758597,1.2569704751366941,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
22:58:27,chinese,female,thin,no,no_kids,big,blue,casual,blue,short_sleeve,brown,long,clothes,yes,0.2224879929169442,0.44607339806932317,0.4836470092667311,-1.1655865138396735,-0.8968918802281894,0.6882665056522382,-1.326775921683697,0.47148129001444433,1.2569704751366941,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
23:38:01,chinese,male,fat,no,no_kids,big,blue,casual,blue,short_sleeve,black,long,clothes,no,0.0,-1.3293431116593248,-1.3159697694001764,0.5124397334203349,1.464055044322696,-0.01056691864754693,-1.7640973873249306,1.0352106735444935,-1.2484397436426835,2015-10-23,0.59958978746914,0.8540126316526196,-0.30178411463865557,Partly cloudy throughout the day with late afternoon rain.,rain
0:18:48,chinese,male,fat,no,no_kids,big,grey,casual,white,short_sleeve,grey,short,clothes,yes,-0.2924967172334776,-1.3293431116593248,0.4836470092667311,1.5612061379578401,0.28358158204725326,1.1541554551854283,-1.8930980080132498,0.5799934673969855,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
0:38:01,malay,female,thin,yes,baby,big,red,casual,red,short_sleeve,grey,long,clothes,no,-0.97914299743404,-1.3293431116593248,0.4836470092667311,-1.305422034444674,0.28358158204725326,1.6200444047186184,-2.0425757097880246,0.1521657525484224,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
1:31:38,malay,male,fat,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,yes,1.1666266281927176,-1.3293431116593248,-1.3159697694001764,-0.6761621917221711,-0.3066551490904681,-1.4082337672471172,-1.5532703343207548,0.7082711339592651,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
6:44:22,malay,male,thin,yes,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,yes,0.2224879929169442,-0.44163485679500086,-1.3159697694001764,-0.9558332329321724,1.464055044322696,-1.4082337672471172,-1.5737774454551903,0.9531775251874977,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
6:56:49,chinese,female,thin,no,no_kids,big,red,casual,brown,short_sleeve,black,long,clothes,no,-0.03500436215826669,1.3337816529336473,0.4836470092667311,-0.5363266711171704,0.8738183131849746,0.22237755611904814,-1.206564392071319,0.8283267789200159,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
8:51:44,chinese,male,fat,no,no_kids,big,blue,casual,white,longsleeve,brown,short,clothes,no,0.05082642286680361,-0.44163485679500086,1.383455398600185,1.0717818158403376,0.8738183131849746,-0.01056691864754693,-1.676979441598747,0.9110644161179864,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
9:07:33,indian,female,thin,no,no_kids,big,green,casual,black,short_sleeve,grey,long,clothes,no,0.1366572078918739,1.3337816529336473,0.4836470092667311,0.8620285349328366,-1.4871286113659108,-0.7094003429473321,-1.983907332782963,0.73316904325529,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
9:22:05,malay,female,moderate,no,no_kids,small,red,casual,brown,longsleeve,brown,long,blankets,no,0.9091342731175066,-1.3293431116593248,-1.3159697694001764,0.023015411302832463,-1.4871286113659108,-0.243511393414142,-1.6295687172697102,0.13665505755574778,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
9:23:10,malay,female,thin,no,no_kids,big,green,casual,red,longsleeve,white,long,clothes,no,0.737472703067366,1.3337816529336473,0.4836470092667311,1.4912883776553398,0.28358158204725326,-0.9423448177139272,-1.2247924911667016,0.3260113096155203,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
9:23:10,indian,female,thin,yes,no_kids,big,red,casual,green,longsleeve,red,long,clothes,no,0.2224879929169442,1.3337816529336473,-0.4161613800667227,-1.1655865138396735,0.28358158204725326,1.3870999299520235,-1.5431228132107933,0.9637956048813056,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
9:24:29,malay,male,moderate,no,no_kids,small,white,casual,blue,short_sleeve,black,long,clothes,no,0.9949650581425769,1.3337816529336473,1.383455398600185,0.6522752540253356,-1.4871286113659108,-0.7094003429473321,-1.6399410372848526,0.06235337571742907,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
10:30:48,chinese,female,thin,yes,no_kids,big,red,casual,pink,short_sleeve,brown,short,clothes,no,1.2524574132177877,1.3337816529336473,0.4836470092667311,-1.7249285962596763,1.464055044322696,-1.6411782420137124,-1.362088699382799,0.34345835388058693,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
10:30:48,malay,male,thin,yes,toddler,small,black,casual,black,short_sleeve,blue,long,clothes,no,0.9091342731175066,-0.44163485679500086,1.383455398600185,-1.0257509932346727,1.464055044322696,-0.243511393414142,-1.2157697538420638,0.9699718227296177,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
10:47:32,foreigner,female,fat,no,no_kids,big,blue,casual,black,longsleeve,black,long,clothes,no,0.3941495629670848,0.44607339806932317,-0.4161613800667227,0.2327686922103335,1.464055044322696,1.1541554551854283,-1.3311823824929307,0.3470474658151971,0.0,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
10:59:09,malay,male,fat,no,no_kids,big,blue,casual,blue,longsleeve,black,long,clothes,no,0.0,-0.44163485679500086,0.4836470092667311,-4.967955668355753e-16,-1.4871286113659108,-0.47645586818073704,-1.4169461754619672,1.0910016125710502,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
11:12:18,malay,female,moderate,yes,young,small,red,casual,black,short_sleeve,red,long,blankets,no,0.4799803479921551,-0.44163485679500086,-1.3159697694001764,-4.967955668355753e-16,-1.4871286113659108,1.1541554551854283,-1.6224598449318506,0.48221678451505784,0.0,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
11:32:11,malay,male,fat,yes,young,big,blue,casual,orange,short_sleeve,grey,short,clothes,no,0.1366572078918739,1.3337816529336473,1.383455398600185,1.6311238982603404,-0.8968918802281894,0.22237755611904814,-2.078042774974006,0.7531623967636181,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
11:34:26,indian,female,fat,no,no_kids,big,red,casual,grey,short_sleeve,brown,short,blankets,no,-0.2066659322084073,1.3337816529336473,-1.3159697694001764,-4.967955668355753e-16,1.464055044322696,0.9212109804188333,-1.3267051938555527,0.2185877067982942,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
12:00:51,indian,male,fat,no,no_kids,big,black,casual,blue,short_sleeve,black,long,blankets,no,-0.3783275022585479,-1.3293431116593248,-1.3159697694001764,-4.967955668355753e-16,0.8738183131849746,-1.6411782420137124,-1.8106006288093235,0.5175745620279275,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
12:14:54,chinese,male,thin,yes,baby,big,blue,traditional,black,short_sleeve,grey,long,blankets,yes,1.1666266281927176,1.3337816529336473,-1.3159697694001764,-1.305422034444674,0.28358158204725326,-0.9423448177139272,-2.0269205327562125,0.032250408331318876,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
12:37:44,chinese,male,moderate,yes,young,small,white,casual,red,short_sleeve,brown,short,blankets,no,1.1666266281927176,1.3337816529336473,1.383455398600185,-0.46640891081466995,-1.4871286113659108,-0.9423448177139272,-1.7161405336663147,0.23483672201707978,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
13:05:01,chinese,male,thin,no,no_kids,big,black,casual,red,short_sleeve,blue_jeans,long,clothes,no,0.9949650581425769,1.3337816529336473,-1.3159697694001764,0.16285093190783315,0.8738183131849746,-0.01056691864754693,-1.729562081075796,0.46291697439969254,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
13:30:48,malay,female,moderate,no,no_kids,big,red,casual,blue,short_sleeve,brown,long,clothes,yes,-0.6358198573337588,-0.44163485679500086,-0.4161613800667227,0.8620285349328366,-0.8968918802281894,-0.243511393414142,-1.2218187271570309,1.0413291790301504,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
13:37:15,malay,female,thin,yes,no_kids,big,blue,casual,red,short_sleeve,black,long,clothes,no,1.0807958431676472,0.44607339806932317,0.4836470092667311,1.5612061379578401,-0.8968918802281894,-0.47645586818073704,-1.966684368290628,0.9685081178070442,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
13:37:15,malay,female,thin,no,no_kids,big,red,casual,green,longsleeve,white,long,blankets,no,0.9091342731175066,-0.44163485679500086,-0.4161613800667227,-1.7249285962596763,0.28358158204725326,-0.243511393414142,-2.0196846151114984,0.5257906133851118,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
14:07:01,malay,male,moderate,no,no_kids,big,red,casual,brown,short_sleeve,white,long,clothes,no,-0.721650642358829,-0.44163485679500086,1.383455398600185,1.4213706173528393,-0.8968918802281894,0.6882665056522382,-1.9451545042460632,0.35842874175359446,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
14:28:38,indian,female,fat,no,no_kids,small,yellow,casual,red,short_sleeve,black,long,clothes,no,1.2524574132177877,0.44607339806932317,1.383455398600185,-1.7249285962596763,1.464055044322696,0.6882665056522382,-1.4292245187896329,0.42763581502347076,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
14:39:02,foreigner,male,thin,no,no_kids,big,blue,casual,blue,short_sleeve,black,long,clothes,yes,0.6516419180422957,1.3337816529336473,-1.3159697694001764,-0.9558332329321724,-1.4871286113659108,-0.01056691864754693,-1.3725846530672918,0.7751388664588402,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
14:51:31,chinese,male,moderate,no,no_kids,big,black,casual,red,short_sleeve,black,short,blankets,yes,-0.03500436215826669,-1.3293431116593248,0.4836470092667311,0.0929331716053328,0.28358158204725326,0.9212109804188333,-1.2515886123201132,0.5571035503060503,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
14:55:41,indian,female,thin,no,no_kids,big,black,casual,orange,short_sleeve,black,long,clothes,no,0.9091342731175066,-0.44163485679500086,-0.4161613800667227,-1.1655865138396735,0.28358158204725326,0.6882665056522382,-1.376861586221495,0.30767469893268357,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
15:01:59,indian,male,fat,no,no_kids,big,blue,formal,orange,longsleeve,black,long,blankets,yes,-0.4641582872836182,-0.44163485679500086,-1.3159697694001764,1.4213706173528393,0.0,-0.9423448177139272,-1.7832461320753044,0.39930402014748534,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
15:20:20,malay,female,thin,no,no_kids,big,white,casual,blue,longsleeve,brown,long,blankets,no,0.6516419180422957,1.3337816529336473,-0.4161613800667227,0.44252197311783453,-1.4871286113659108,-1.6411782420137124,-1.725218277280623,0.0483203162176533,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
15:30:07,malay,male,fat,no,no_kids,big,blue,formal,black,short_sleeve,blue_jeans,long,clothes,no,0.05082642286680361,0.44607339806932317,1.383455398600185,-1.0956687535371732,0.0,-0.243511393414142,-1.6288909852966196,0.04070526946510475,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
15:30:07,chinese,female,thin,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,no,0.9949650581425769,-1.3293431116593248,-0.4161613800667227,-1.5151753153521752,-0.3066551490904681,-1.6411782420137124,-1.2988491354892735,-0.000572005386159639,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
15:30:07,chinese,male,moderate,no,no_kids,big,white,casual,black,short_sleeve,green,long,clothes,yes,-0.2066659322084073,-0.44163485679500086,-1.3159697694001764,-1.3753397947471744,-0.8968918802281894,1.3870999299520235,-1.6906893869467836,0.2625545767589224,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
17:07:48,malay,female,thin,no,no_kids,big,red,formal,red,longsleeve,blue_jeans,long,clothes,no,0.05082642286680361,0.44607339806932317,1.383455398600185,0.0929331716053328,-0.3066551490904681,-0.9423448177139272,-1.953204237464097,0.8519112344445909,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
17:07:48,chinese,female,thin,yes,young,big,red,casual,white,short_sleeve,black,long,clothes,no,1.2524574132177877,0.44607339806932317,-1.3159697694001764,0.16285093190783315,-1.4871286113659108,-0.01056691864754693,-1.4545190993539534,0.09873206502548247,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
17:32:53,indian,female,moderate,no,toddler,big,white,casual,grey,short_sleeve,blue_jeans,short,clothes,no,0.0,1.3337816529336473,1.383455398600185,1.5612061379578401,1.464055044322696,0.22237755611904814,-1.5276811308524476,0.8622059258991684,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
18:56:36,indian,female,moderate,no,no_kids,big,blue,formal,white,short_sleeve,blue_jeans,long,clothes,no,0.8233034880924363,-1.3293431116593248,-1.3159697694001764,-1.2355042741421738,0.0,-0.9423448177139272,-1.4025193788795183,0.03536389079436257,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
19:02:34,indian,female,thin,no,no_kids,small,black,casual,white,longsleeve,black,long,blankets,yes,-0.03500436215826669,0.44607339806932317,1.383455398600185,-0.8159977123271717,0.28358158204725326,1.3870999299520235,-1.4807146450076998,0.7718422965004963,0.0,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
19:39:23,malay,male,thin,no,no_kids,big,blue,casual,red,longsleeve,black,long,clothes,yes,0.1366572078918739,-1.3293431116593248,-1.3159697694001764,1.2116173364453384,-0.3066551490904681,-1.6411782420137124,-1.3234207416936736,0.5262732081419823,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
19:39:23,chinese,female,moderate,no,no_kids,small,black,formal,black,short_sleeve,white,long,clothes,no,0.05082642286680361,-0.44163485679500086,1.383455398600185,-0.11682010930216823,0.8738183131849746,-1.4082337672471172,-1.6805391034288453,1.0659554422052557,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
20:03:39,malay,male,thin,no,no_kids,big,blue,casual,black,short_sleeve,blue_jeans,long,blankets,no,0.1366572078918739,-0.44163485679500086,0.4836470092667311,-1.3753397947471744,-0.3066551490904681,0.22237755611904814,-1.3818796594323048,0.586120928249159,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
20:07:19,chinese,female,thin,no,toddler,big,blue,casual,brown,short_sleeve,white,long,clothes,no,0.9949650581425769,-0.44163485679500086,-0.4161613800667227,-0.04690234899966789,0.0,1.3870999299520235,-1.7967169318186793,0.9244099024691437,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
20:59:01,malay,female,fat,no,no_kids,big,pink,casual,grey,short_sleeve,blue,long,clothes,yes,-0.8933122124089696,-1.3293431116593248,-0.4161613800667227,0.6522752540253356,-0.8968918802281894,-1.1752892924805223,-1.6855766917153503,0.035842505388383995,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
20:59:01,malay,female,fat,no,no_kids,big,black,formal,blue,short_sleeve,blue_jeans,long,clothes,no,0.4799803479921551,0.44607339806932317,-1.3159697694001764,0.44252197311783453,-0.3066551490904681,-1.4082337672471172,-1.6860504892379646,0.95597159957416,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
20:59:01,malay,female,fat,no,young,big,white,casual,blue,short_sleeve,brown,long,clothes,no,1.2524574132177877,-1.3293431116593248,-1.3159697694001764,1.0018640555378373,1.464055044322696,-0.01056691864754693,-1.6919468936147937,-0.05665150622613358,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
21:06:04,indian,male,fat,no,toddler,big,white,casual,red,short_sleeve,green,long,clothes,no,0.4799803479921551,1.3337816529336473,0.4836470092667311,1.351452857050339,-0.8968918802281894,-0.01056691864754693,-1.546629314599868,1.1022197018285342,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
21:12:32,malay,female,fat,no,no_kids,big,grey,formal,purple,longsleeve,grey,long,clothes,no,-0.03500436215826669,1.3337816529336473,0.4836470092667311,-0.46640891081466995,0.0,-0.01056691864754693,-1.3634158518297474,0.6552016313457132,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
21:12:32,malay,female,thin,no,no_kids,small,black,casual,grey,short_sleeve,brown,long,clothes,yes,1.1666266281927176,0.44607339806932317,-0.4161613800667227,-1.1655865138396735,0.0,0.22237755611904814,-1.2769123445630584,0.8870321922622129,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
21:45:54,malay,female,thin,no,toddler,big,blue,casual,red,longsleeve,grey,long,clothes,no,-0.2066659322084073,-0.44163485679500086,-0.4161613800667227,1.2116173364453384,0.0,1.6200444047186184,-1.647108378469848,0.624481738703288,0.0,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
21:45:54,malay,male,fat,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,yes,0.9091342731175066,-1.3293431116593248,-1.3159697694001764,1.2116173364453384,1.464055044322696,1.6200444047186184,-1.4399516491046325,0.9258129099068899,0.004265365747005315,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
23:32:46,chinese,female,thin,no,no_kids,big,pink,formal,white,short_sleeve,blue,long,clothes,no,-0.4641582872836182,1.3337816529336473,-0.4161613800667227,-0.8159977123271717,1.464055044322696,0.6882665056522382,-2.039300563249324,0.8412463878361396,-1.2484397436426835,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
23:40:46,indian,male,thin,no,no_kids,big,blue,casual,blue,short_sleeve,brown,short,clothes,no,0.5658111330172254,-0.44163485679500086,1.383455398600185,1.1416995761428381,0.28358158204725326,-0.01056691864754693,-1.6926402580164273,0.7066352869892617,1.2569704751366941,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
23:47:35,chinese,male,thin,no,no_kids,big,black,casual,yellow,longsleeve,blue_jeans,short,clothes,no,-0.5499890723086884,-1.3293431116593248,-0.4161613800667227,1.6311238982603404,-1.4871286113659108,1.6200444047186184,-1.4102652344903486,0.5634160887353021,0.0,2015-10-24,-0.03247257621608114,0.8540126316526196,0.6161011070166695,Cloudy skies throughout the day with late afternoon rain.,rain
0:08:09,malay,male,fat,no,no_kids,big,black,casual,red,short_sleeve,black,long,blankets,no,0.2224879929169442,-0.44163485679500086,-1.3159697694001764,0.2327686922103335,0.28358158204725326,-1.6411782420137124,-1.9499583062539736,0.409949960981944,-1.2484397436426835,2015-10-25,0.6698189389897212,-0.14820800366294354,0.4602338052261416,Cloudy skies throughout the day with late afternoon rain.,rain
